[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 2:7, 3:5, 4:5, 4:9, 5:10, 6:11, 6:8, 7:8, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 2:7, 3:5, 4:5, 4:9, 5:10, 6:8, 7:8, 8:9, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 2:7, 3:5, 4:5, 4:9, 5:10, 6:8, 7:8, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 2:7, 3:5, 4:5, 4:9, 5:10, 6:11, 6:8, 7:8, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 2:7, 3:5, 4:5, 4:9, 5:10, 6:8, 7:8, 8:9, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 2:7, 3:5, 4:5, 4:9, 6:10, 6:8, 7:11, 7:8, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 2:7, 3:5, 4:5, 4:9, 6:10, 6:8, 7:8, 8:9, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 2:7, 3:5, 4:5, 4:9, 6:10, 6:8, 7:8, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 2:7, 3:5, 4:5, 4:9, 6:10, 6:8, 7:11, 7:8, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 2:7, 3:5, 4:5, 4:9, 6:10, 6:8, 7:8, 8:9, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 2:7, 3:5, 4:5, 4:9, 6:8, 7:8, 8:9, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 2:7, 3:5, 4:5, 4:9, 5:11, 6:10, 6:8, 7:8, 8:9, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 2:7, 3:5, 4:5, 4:9, 6:10, 6:8, 7:11, 7:8, 8:9, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 2:7, 3:5, 4:5, 4:9, 6:10, 6:8, 7:8, 8:9, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 2:7, 3:5, 4:5, 4:9, 5:11, 6:10, 6:8, 7:8, 8:9, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 2:7, 3:5, 4:5, 4:9, 6:10, 6:8, 7:11, 7:8, 8:9, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:8, 6:10, 6:9, 7:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:8, 6:10, 6:9]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:8, 6:9, 7:10, 8:11]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:8, 6:9, 7:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:8, 6:9, 7:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:8, 6:9, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:8, 6:9, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:8, 6:11, 7:10, 7:9]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:8, 7:10, 7:9, 8:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:8, 7:10, 7:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:8, 7:9, 8:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:8, 7:9, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:8, 7:9, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 6:9, 7:10, 7:11]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 6:9, 7:10, 8:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 6:9, 7:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 6:9, 8:10, 8:11]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 6:9, 8:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 6:9, 8:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:9, 8:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:9, 8:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:9, 8:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:9, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:11, 2:3, 3:5, 4:5, 4:7, 6:8, 7:9, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:11, 6:8, 7:9, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:11, 6:8, 7:9, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:11, 7:9, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:9, 8:10, 8:11, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:9, 8:10, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:9, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:9, 8:10, 8:11, 9:10, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:11, 8:10, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 8:10, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 8:9, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 8:9, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:10, 2:3, 3:5, 4:5, 4:7, 5:11, 6:8, 7:9, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:10, 2:3, 3:5, 4:5, 4:7, 6:11, 6:8, 7:9, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:10, 2:3, 3:5, 4:5, 4:7, 6:8, 7:11, 7:9, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:10, 2:3, 3:5, 4:5, 4:7, 6:8, 7:9, 8:11, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:10, 2:3, 3:5, 4:5, 4:7, 6:8, 7:9, 8:9, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:10, 2:3, 3:5, 4:5, 4:7, 6:8, 7:9, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:10, 2:3, 3:5, 4:5, 4:7, 6:8, 7:9, 8:9, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:10, 6:11, 6:8, 7:9, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:10, 6:8, 7:11, 7:9, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:10, 6:8, 7:9, 8:11, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:10, 6:8, 7:9, 8:9, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:10, 6:8, 7:9, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:10, 6:8, 7:9, 8:11, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:10, 6:8, 7:9, 8:9, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:10, 6:8, 7:11, 7:9, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:10, 6:8, 7:9, 8:11, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:10, 6:8, 7:9, 8:9, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:10, 6:8, 7:9, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:10, 6:8, 7:11, 7:9, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:10, 6:8, 7:9, 8:9, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:10, 7:9, 8:11, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:10, 7:9, 8:9, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:10, 7:9, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:10, 7:9, 8:11, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:10, 7:9, 8:9, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:9, 8:10, 8:9, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:9, 8:10, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:9, 8:10, 8:9, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:9, 8:9, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:11, 2:3, 3:5, 4:5, 4:7, 6:8, 7:10, 7:9, 8:10, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:11, 6:8, 7:10, 7:9, 8:10, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:11, 6:8, 7:10, 7:9, 8:10, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:10, 7:9, 8:10, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:11, 2:3, 3:5, 4:5, 4:7, 6:8, 7:9, 8:10, 8:9, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:11, 6:8, 7:9, 8:10, 8:9, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:11, 6:8, 7:9, 8:10, 8:9, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:11, 7:9, 8:10, 8:9, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:9, 8:10, 8:9, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:10, 7:8, 7:9, 8:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:10, 7:8, 7:9]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 7:8, 7:9, 8:10, 8:11]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 7:8, 7:9, 8:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 7:8, 7:9, 8:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:11, 7:8, 8:10, 8:9]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 7:8, 8:10, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 7:8, 8:9, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 7:8, 8:9, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 5:10, 6:11, 6:8, 7:8]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 5:10, 6:8, 7:11, 7:8]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 5:10, 6:8, 7:8, 8:11]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 5:10, 6:8, 7:8, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 5:10, 6:8, 7:8]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 5:10, 6:8, 7:8, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 6:10, 6:8, 7:11, 7:8]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 6:10, 6:8, 7:8, 8:11]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 6:10, 6:8, 7:8, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 6:10, 6:8, 7:8]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 6:10, 6:8, 7:8, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 6:8, 7:10, 7:8, 8:11]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 6:8, 7:10, 7:8, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 6:8, 7:10, 7:8]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 6:8, 7:10, 7:8, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 6:8, 7:8, 8:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 6:8, 7:8, 8:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 6:8, 7:8, 8:10, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 6:8, 7:8, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 6:8, 7:8, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 5:11, 6:8, 7:10, 7:8, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 6:11, 6:8, 7:10, 7:8, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 6:8, 7:10, 7:8, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 6:11, 6:8, 7:10, 7:8, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 5:11, 6:8, 7:8, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 6:11, 6:8, 7:8, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 6:8, 7:11, 7:8, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 6:8, 7:8, 8:10, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 6:8, 7:8, 8:10, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 5:11, 6:8, 7:8, 8:10, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 2:9, 3:5, 4:5, 4:7, 6:8, 7:11, 7:8, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:9, 6:10, 6:8, 7:11, 7:8]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:9, 6:10, 6:8, 7:8, 8:11]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:9, 6:10, 6:8, 7:8, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:9, 6:10, 6:8, 7:8]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:9, 6:10, 6:8, 7:8, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:9, 6:8, 7:10, 7:8, 8:11]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:9, 6:8, 7:10, 7:8, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:9, 6:8, 7:10, 7:8]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:9, 6:8, 7:10, 7:8, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:9, 6:8, 7:8, 8:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:9, 6:8, 7:8, 8:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:9, 6:8, 7:8, 8:10, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:9, 6:8, 7:8, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:9, 6:8, 7:8, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:11, 2:3, 3:5, 4:5, 4:7, 5:9, 6:10, 6:8, 7:8, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:9, 6:10, 6:8, 7:11, 7:8, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:9, 6:10, 6:8, 7:8, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:9, 6:10, 6:8, 7:11, 7:8, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:11, 2:3, 3:5, 4:5, 4:7, 5:9, 6:8, 7:8, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:9, 6:11, 6:8, 7:8, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:9, 6:8, 7:11, 7:8, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:9, 6:8, 7:8, 8:10, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:9, 6:8, 7:8, 8:10, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:9, 6:8, 7:11, 7:8, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 6:9, 7:10, 7:8, 8:11]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 6:9, 7:10, 7:8, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 6:9, 7:10, 7:8]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 6:9, 7:10, 7:8, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 6:9, 7:8, 8:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 6:9, 7:8, 8:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 6:9, 7:8, 8:10, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 6:9, 7:8, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 6:9, 7:8, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 6:9, 7:8, 9:10, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:11, 2:3, 3:5, 4:5, 4:7, 6:8, 6:9, 7:10, 7:8, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:11, 6:8, 6:9, 7:10, 7:8, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 6:9, 7:10, 7:8, 8:11, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 6:9, 7:10, 7:8, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 6:9, 7:10, 7:8, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 6:9, 7:10, 7:8, 8:11, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:11, 2:3, 3:5, 4:5, 4:7, 6:8, 6:9, 7:8, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:11, 6:8, 6:9, 7:8, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 6:9, 7:11, 7:8, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 6:9, 7:8, 8:10, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 6:9, 7:8, 8:10, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:11, 6:8, 6:9, 7:8, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 6:9, 7:11, 7:8, 8:10, 9:10, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:8, 7:9, 8:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:8, 7:9, 8:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:8, 7:9, 8:10, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:8, 7:9, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:8, 7:9, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:8, 7:9, 9:10, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:11, 2:3, 3:5, 4:5, 4:7, 6:8, 7:8, 7:9, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 5:11, 6:8, 7:8, 7:9, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:11, 6:8, 7:8, 7:9, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:8, 7:9, 8:10, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:8, 7:9, 8:10, 9:10]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:8, 8:9, 9:10, 9:11]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:8, 8:9, 9:10]
[0:1, 0:2, 0:4, 10:11, 1:3, 1:6, 2:3, 3:5, 4:5, 4:7, 6:8, 7:8, 8:9, 9:10, 9:11]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:10, 2:3, 3:5, 4:5, 4:7, 5:9, 6:11, 6:8, 7:8, 8:9]
[0:1, 0:2, 0:4, 1:3, 1:6, 2:10, 2:3, 3:5, 4:5, 4:7, 5:9, 6:8, 7:11, 7:8, 8:9]
